s1905	s1816	s1616
-0.376148522	-0.140862539	-0.63226819
1.958005667	0.581229806	-0.40987584
-0.52134639	-1.080489874	-0.811238468
-0.52134639	-0.296981752	0.175086632
0.080489844	0.783188641	0.281020135
-1.608809233	-0.426264733	-0.954196334
-0.555697978	1.363812208	2.373730659
2.391190767	1.24143815	-2.83871913
-1.123382449	-0.551795602	-1.079727173
-0.953457475	-1.551795483	-2.954196215
1.208813906	0.274174929	0.133266494
0.229133934	1.027691841	-0.015596837
-0.645335197	-0.636187792	-0.7842713
1.183004737	1.11805582	1.075551033
0.091630399	0.138519883	-0.291231304
-0.538419962	-0.568283677	-0.811238468
-1.930737376	-1.367371082	-2.632267952
-1.07275641	-1.283306837	0
0.345387012	-0.203872278	-0.291231304
0.810729623	-0.763299704	-0.451695949
0.461580008	-1.203872204	-1.253756642
1.074887156	-0.503432512	-1.015596867
0	-0.519374132	-0.43063435
-0.01187408	1.862216949	1.537656784
-0.438884318	-0.140862539	1.25525701
-1.471305728	0.283393562	1.874469161
1.11911118	0.865289629	0.331205845
0.288431138	-1.426264763	-0.731803894
0.837446928	1.17859745	0.25525707
-0.216491908	-1.080489874	-1.112894058
0.113656819	1.736965656	1.403355718
-0.07275641	0.236700296	-0.924448967
0.844049692	1.831123114	0.8786937
0.461580008	0.274174929	0.472068399
1.023458958	0.925410807	1.483208895
0.92724359	2.089435101	2.232330799
-0.060372695	0.346324801	0.66051352
1.837446928	-0.744440675	-2.632267952
-0.01187408	-0.487665236	-2.451695919
0.503890872	1.283393621	0.242200911
0.727474093	0.98877281	-0.112894036
0.345387012	0.63982445	0.133266494
0.409112662	1.193343878	1.466465712
-0.048094377	1.464506149	0.415037513
0.259087235	-0.324726731	-0.757799089
0.824150205	3.06825757	2.154328108
-0.189270318	-0.367371023	-0.096215315
0.208813936	0.431716263	-0.681177914
-1.538419962	-1.203872204	-1.253756642
0.616157055	1.01667881	0.403355718
0.503890872	-0.945137978	0.281020135
0.669175506	3.225982666	1.248743773
-0.272525907	-0.353015751	-0.473069578
2.31719017	-0.324726731	-0.516791105
0.249171764	0.283393562	-0.866733551
-1.316027522	-1.456638336	0
-0.68280983	1.865289688	0.968635857
-0.407175392	-0.080489844	-0.63226819
-1.471305728	1.699579239	1.831528544
0.177787095	0.022195727	0.505235374
0.863678455	-0.381870568	-0.895302653
0.584962487	0.138519883	-0.63226819
0.895811081	-0.296981752	-1.047305822
1.259087205	-0.057030886	-0.954196334
1.023458958	-0.165737197	-0.838719189
-2.68280983	1.138519764	2.65066576
1.741688013	-0.381870568	-0.584962547
1.499715209	1.049468756	0.835880578
-0.189270318	-0.503432512	-0.063425414
1.520473719	1.859137297	1.870232105
-0.360881776	1.827976465	1.306331158
-0.345774889	0.72348243	0.104697369
-1.645335197	-0.116409391	0.976541042
0	0.472588539	-0.731803894
0.713118792	2.046764374	0.242200911
-1.345774889	-0.821402609	-0.34933421
-0.17584981	-0.080489844	-0.539158881
-0.060372695	-0.057030886	0.460841149
0.219009727	-0.902702749	-0.731803894
0.654225111	0.138519883	0.281020135
2.338389397	2.815321207	1.00773561
0.755763054	0.246160626	0.147341669
0.188203692	0.464506209	-0.681177914
-0.048094377	2.607158184	0.944656909
-0.90836966	1.301655769	-0.681177914
-1.407175422	1.960316181	-0.56187892
0.676592946	0	-0.217230707
0.47865358	-1.338801861	-2.539158821
-1.202816963	0.076235652	0.66051352
-0.555697978	-1.01122725	-0.494764656
-0.244236887	0.646984279	-0.656515837
1.74874258	0.044055283	0.367731839
-0.930737376	2.510373116	0.844545424
-0.060372695	-0.140862539	-0.954196334
-0.01187408	0.496567488	-0.706268847
0.569108486	1.643408775	0.104697369
0.528694272	-1.178337216	-2.539158821
1.898985386	3.554826736	2.452363253
1.278715968	1.448204517	0.293731183
1.452966809	2.421314478	1.015430093
1.035046935	0.925410807	0.460841149
0.776621699	1.086804867	0.175086632
1.448640943	0.158697844	0.229025543
1.069262624	0.128324091	-0.146841437
-0.740912795	-2.203872204	-1.079727173
0.177787095	1.543361664	1.809569359
1.698619246	1.198226213	1.521537185
0.520473719	-0.535493791	-0.954196334
0.577057362	-0.116409391	0.494264126
1.063616037	0.859137475	-0.112894036
-0.189270318	-0.338801891	-0.539158881
-0.048094377	-0.19104825	-0.129767835
-0.590887368	-0.763299704	-0.40987584
-0.760812283	-0.216811329	-0.895302653
-1.048094392	-1.229867458	-1.253756642
-0.422942698	0.097297251	0.133266494
0.47865358	0.668252885	0.43812111
-1.316027522	-1.128584146	0.060754064
-0.608809233	-1.88194418	-1.329705477
0.994075179	-0.353015751	0.306331187
0.544996023	0.138519883	-0.40987584
-0.149377629	-1.487665176	-1.291231394
-0.721283972	-0.601836205	0.104697369
0.921011567	2.027691841	1.287389636
-0.2302977	-0.861480117	-1.494764686
0.797183037	2.027691841	-0.272372305
0.156725496	1.24143815	-0.40987584
0.683972478	0.942969143	-0.112894036
-0.286881179	-0.487665236	-1.494764686
1.09163034	-1.229867458	-1.731803894
-0.455003977	1.250867605	-0.63226819
-1.097847342	1.246160507	0.119052649
0.32665047	2.290268898	1.680009723
-1.230297685	0.158697844	0.060754064
2.406884432	3.515271902	2.331205845
0.639118195	0.682259738	0.119052649
-0.330824494	-0.128584221	0.367731839
0.623851538	-0.19104825	-0.096215315
0.857165217	-0.782408535	-1.895302653
-1.123382449	-1.456638336	-0.096215315
0.409112662	0.398163736	-0.389411747
-1.438884377	0.75032407	0.133266494
1.790361643	1.6469841	0.526930392
-1.376148582	0.236700296	-0.096215315
0.870162487	-0.782408535	-0.494764656
0.31719014	0.227177501	-0.291231304
-0.822212934	-0.902702749	-1.40987587
-1.023846745	-0.881944239	-0.112894036
0.435584813	0.372477055	0.944656909
-0.301380724	-0.353015751	-0.181606829
-0.216491908	0	-0.584962547
-0.216491908	-0.519374132	0.045803647
1.321928024	1.827976465	1.645716548
-1.608809233	-0.092363924	0.65066576
0.208813936	-0.923764348	-1.291231394
0.452966899	-1.923764467	-0.866733551
1.11911118	-0.080489844	0.870232105
0.654225111	-0.256339669	0.229025543
1.29326427	1.730239868	1.337357998
0.584962487	0.33750093	0.161280841
-1.471305728	0.319689691	2.045803785
-1.760812283	0.310700893	-0.164119422
0.177787095	-1.033947229	-1.015596867
-1.801454425	0.889639676	1.147341609
-2.843274593	-1.456638336	-2.632267952
1.146078229	0.581229806	-0.015596837
0.080489844	1.16868186	-0.451695949
-0.07275641	2.076235533	1.154328108
-0.555697978	0.535667241	0.79175806
-0.17584981	0.646984279	1.300044894
0.561115742	-0.045442939	-0.838719189
0.080489844	1.310700893	0.746243298
-0.316027492	-0.503432512	-1.895302653
-0.573185384	-0.411314338	-0.984570026
-0.17584981	-0.080489844	1.306331158
1.528694272	0.504472673	0.494264126
-0.663950861	-0.519374132	-0.924448967
-0.149377629	-0.092363924	-0.272372305
-0.244236887	-0.725825071	0.43812111
-0.216491908	-0.782408535	-0.291231304
-0.538419962	-0.671377182	-1.895302653
-0.608809233	-0.057030886	0.229025543
-0.376148522	0.076235652	-0.866733551
0.810729623	-0.068712682	0.075551048
0	0.75032407	-0.047305755
-0.573185384	1.472588539	1.605499387
-0.760812283	1.17859745	1.075551033
-0.048094377	0.118055791	0.355659008
-0.123382434	0.086804867	-0.56187892
0.023458958	0.89566344	0.861720622
-0.01187408	0.355094969	0.8786937
0.844049692	-1.033947229	-1.369233727
1.268934965	1.636231184	1.553598285
2.124545097	0.709871948	0.030696772
1.33604908	-0.966833055	-0.199308813
1.278715968	1.773407459	1.22239244
-0.286881179	-0.367371023	0.600392461
-0.085247353	-1.487665176	-0.146841437
1.113656759	0.301655769	1.355659008
-1.345774889	-1.01122725	-1.253756642
1.213920832	0.834262788	1.483208895
0.198545635	-0.601836205	-0.494764656
-0.504472613	0.236700296	0.92844671
0.219009727	0.011140555	-0.217230707
1.540937781	1.173648119	-0.310340136
0.512206078	0.16868192	0.293731183
-1.930737376	1.198226213	0.912052274
-0.048094377	-1.153246284	0.403355718
-0.2302977	-0.707446456	-0.681177914
0.135351866	0.328622818	-0.235378027
-0.608809233	-0.243042842	0.060754064
0.951905608	-0.519374132	-1.217230678
0.298081309	2.768491983	2.284208536
1.409112573	-0.324726731	-0.112894036
0.080489844	-1.128584146	-0.199308813
0.057947308	1.092060566	0.79175806
1.102685571	2.429641962	2.238918304
-1.023846745	0.022195727	0.844545424
-0.189270318	-0.203872278	-0.7842713
0.553078413	0.381090164	-0.7842713
0	-0.503432512	-0.494764656
0.32665047	-0.203872278	0.175086632
-0.316027492	-1.033947229	-0.954196334
0.883043766	1.260235786	1.903784633
-0.843274474	0.520154238	-0.63226819
-0.097847372	-0.44137162	0.548304021
-0.01187408	0.74366039	0.764621973
-0.721283972	-0.568283677	0.43812111
-2.345774889	-2.367371082	-1.112894058
0.069262594	1.452297211	1.331205845
0.091630399	-0.203872278	-0.164119422
0.124545127	0.472588539	0.045803647
0	0.217591465	0.268196106
-0.663950861	-0.653675199	-1.895302653
-0.663950861	0.821662724	0.782769263
-0.01187408	-0.671377182	-0.112894036
1.873393536	0.632628977	0.015430026
0.345387012	0.871415794	0.391578555
0.156725496	0.158697844	-0.272372305
-1.376148582	1.102514982	1.00773561
-1.286881208	0.107713848	-0.07972721
0.93962729	2.368150949	0.569365621
0.146078259	-0.396517336	0.060754064
-0.701918721	0.097297251	-0.047305755
-1.438884377	-0.367371023	1.22239244
-0.843274474	-0.10433656	0.331205845
0.435584813	0.703018248	-1.895302653
0.435584813	0.840521753	0.355659008
0.895811081	0.919510186	0.844545424
-0.455003977	2.750324011	2.157808781
-0.272525907	0.977457464	-0.43063435
1.581015348	1.310700893	-0.112894036
1.435584784	1.942969084	0.818393171
1.409112573	0.983126223	0.640750289
1.386675239	0.913585365	-0.07972721
1.151411653	0.789672673	-0.63226819
0.741687894	1.198226213	0.133266494
1.288431168	0.763559878	-1.253756642
1.288431168	-3.203872442	-4.539158821
0.713118792	0.415037572	-1.494764686
0.921011567	0.535667241	-1.291231394
-0.740912795	-0.841302156	-0.015596837
0.608421445	0.398163736	-0.096215315
0.102685571	0.217591465	0.558873236
0.824150205	2.718393326	2.564129114
1.400179505	2.005580902	0.355659008
0.654225111	1.983126163	1.831528544
0.035046905	-0.045442939	0.030696772
-0.538419962	-0.725825071	-0.608421445
-0.01187408	-0.881944239	0.25525707
0.461580008	0.054862022	0.66051352
0.683972478	-1.653675318	-0.047305755
-0.162552997	-0.338801891	0.727627635
-0.376148522	0.736965716	0.202308238
0.011777163	1.577487469	0.952694237
1.520473719	2.389652252	0.92844671
0.31719014	1.812139988	1.526930332
0.31719014	0.423401058	-0.608421445
-0.886343241	1.246160507	0.175086632
-1.345774889	0.496567488	1.988318205
-1.376148582	-1.653675318	-1.015596867
0.544996023	0.966052711	-0.181606829
-0.286881179	2.130879879	1.494264126
-0.272525907	0.439983904	0.66051352
0.31719014	0.821662724	-0.164119422
2.307667255	2.820079803	2.502500534
0.676592946	0.977457464	0.090197816
-0.760812283	0.255559266	-0.40987584
-1.097847342	1.278791666	-0.129767835
-0.202816993	0.128324091	-0.235378027
-0.258312047	1.72009182	0.415037513
1.017629862	0.625397444	-2.146841288
-0.149377629	-0.744440675	-1.83871913
-1.07275641	-0.426264733	0.188761562
0.091630399	0.668252885	0.331205845
-1.504472613	0.75032407	1.640750289
1.745219707	2.584962368	2.229025602
-0.822212934	-1.057030916	-1.329705477
-0.721283972	-1.283306837	-2.146841288
-0.626956582	-0.881944239	-1.291231394
-0.590887368	-1.283306837	0
-0.345774889	-0.725825071	0.281020135
0.011777163	0.310700893	1.111892819
1.140725017	-0.426264733	0.188761562
-0.01187408	0.033166975	-0.451695949
0.035046905	-1.367371082	-0.272372305
0.503890872	1.573735237	1.69924593
0.080489844	0	-0.656515837
0.654225111	-0.068712682	-0.129767835
-0.645335197	0.065588415	-0.217230707
0.091630399	0.689212501	0.331205845
-0.538419962	0.246160626	0.229025543
2.788651466	1.812139988	1.645716548
-0.701918721	1.337501049	1.397479177
0.727474093	0.852958858	1.181940317
0.177787095	0.198226154	1.126177073
0.824150205	1.678770781	1.379704475
0.080489844	0.535667241	-0.272372305
-0.023846716	-0.456638366	-1.079727173
1.713118792	0.581229806	0.718228996
0.592824578	-0.821402609	-0.731803894
1.400179505	0.512334764	0.79175806
0.444302052	-0.256339669	-0.838719189
1.09163034	-0.256339669	0.69924587
-0.136321485	-0.456638366	-0.43063435
0.470142096	0.033166975	-0.608421445
-0.930737376	0.776675403	0.331205845
0.470142096	1.283393621	0.79175806
1.780069113	2.552922249	0.680009663
-0.555697978	-0.472068399	-1.047305822
-0.90836966	-0.821402609	-0.217230707
0.156725496	1.231946707	1.89963305
0.528694272	0.756957114	0.494264126
-0.162552997	0.415037572	0.161280841
0.7487427	2.840521812	1.415037513
0.229133934	0.158697844	-0.63226819
-1.175849795	-1.283306837	-0.924448967
-0.801454425	-0.229867473	0.367731839
-1.202816963	0.456378341	-0.608421445
-0.538419962	-0.229867473	0.25525707
-0.930737376	1.188445091	0.460841149
0.409112662	-0.584962428	-0.34933421
0.035046905	-0.601836205	-0.838719189
0.528694272	0.789672673	0.548304021
0.363883406	0.236700296	-0.451695949
0.902152538	-0.19104825	-0.731803894
-0.202816993	1.070921898	0.853158534
3.262788057	4.316325188	3.136798382
1.080489874	-0.503432512	-0.56187892
0	0.971766293	0.610588253
-0.023846716	0.852958858	0.281020135
-0.17584981	1.217591524	0.79175806
0.307667345	-0.584962428	-0.681177914
0.011777163	-0.584962428	-0.984570026
0.011777163	0.566201568	0.318822145
0.512206078	-0.283306837	-0.146841437
2.898985386	2.680516243	0.65066576
-0.740912795	0.283393562	0.505235374
0.373043448	1.01667881	0.188761562
-0.864648104	0.535667241	0.472068399
1.457279801	1.381090164	0.66051352
0.188203692	-0.601836205	-1.015596867
-0.843274474	0.076235652	0.175086632
-0.590887368	1.20309186	1.015430093
0.646691442	0.118055791	0.600392461
0.198545635	1.621767998	1.235628247
-1.682809949	-1.841302156	-2.954196215
0.876617551	-0.140862539	-0.7842713
0.288431138	0.076235652	-0.539158881
-1.760812283	-0.324726731	-0.954196334
-0.422942698	1.24143815	2.831528664
1.81745553	0.610824645	-0.731803894
0.755763054	1.011140585	1.090197802
-0.740912795	-1.1043365	-0.7842713
-0.123382434	0.573735237	0.281020135
-0.345774889	1.406625271	0.331205845
-1	-2.426264763	-1.681177855
0.229133934	0.415037572	-0.329705417
1.876617432	-1.203872204	-0.146841437
-0.68280983	0.431716263	-0.291231304
0.307667345	-0.902702749	-0.811238468
0.512206078	0.472588539	0.460841149
0.091630399	0.292553604	0.920272768
0.035046905	-0.116409391	0.343484163
0.219009727	0.488618612	-0.310340136
0.354664773	0.40662533	0.391578555
0.47865358	-0.44137162	-0.389411747
0.503890872	-0.216811329	0.355659008
0.810729623	-0.057030886	-0.217230707
0.452966899	-0.128584221	0.773724139
-0.68280983	-1.763299704	-0.369233757
-0.976541042	2.234325409	2.816192389
0.528694272	0.448204398	0.281020135
0.553078413	0.065588415	0.367731839
-1.175849795	-0.080489844	-0.217230707
-0.68280983	-2.203872204	-1.539158821
-0.626956582	-0.229867473	0.331205845
0.268934995	0.128324091	0.147341669
-1.258312106	1.756957054	0.59012419
-0.202816993	0.217591465	0.472068399
1.431206346	0.942969143	0.537656784
-1.149377584	-1.923764467	-0.838719189
0.011777163	1.207941294	0.415037513
-1.097847342	0.504472673	1.43812108
-0.422942698	-1.01122725	-0.112894036
-0.455003977	-0.283306837	0.175086632
0.391190737	-0.568283677	0.175086632
0.035046905	1.618129492	1.154328108
0.435584813	0.178597391	-0.235378027
-0.626956582	0.310700893	0.887105942
0.914752603	-0.01122725	-0.34933421
-0.301380724	0.076235652	0.92844671
-0.097847372	0.372477055	0.952694237
-0.149377629	-0.269760162	-0.63226819
1.239187717	-0.324726731	0.104697369
0.639118195	0.138519883	-0.329705417
-1.573185444	-1.080489874	-1.291231394
-1.538419962	-1.841302156	-1.369233727
2.014706373	1.350716591	-0.146841437
-0.216491908	-0.551795602	-0.866733551
0.790361762	0.98877281	-0.146841437
1.20368886	-0.381870568	-0.235378027
0.870162487	0.937140048	0.242200911
0.608421445	1.319689751	1.075551033
0.536868215	-1.153246284	-0.43063435
0.528694272	-1.338801861	-0.539158881
-0.608809233	1.143590927	2.635766983
0.876617551	-1.310787559	-0.516791105
1.927243471	0.527931631	2.68242836
-1.504472613	-1.367371082	-1.954196334
-0.149377629	0.937140048	0.367731839
-2.345774889	-1.203872204	-0.811238468
0.569108486	0.16868192	-0.181606829
0.091630399	2.054862022	2.026895285
3.144741774	4.62811327	4.041099548
1.709507585	0.736965716	1.261741042
-0.590887368	0.783188641	0.548304021
0.102685571	0.097297251	-0.146841437
2	1.834262848	1.293731093
0.249171764	-0.057030886	-0.291231304
-1.608809233	-0.472068399	-0.838719189
-0.345774889	0.264897168	-0.112894036
2.121830702	1.153679609	0.188761562
-0.2302977	-0.671377182	-1.451696038
2.542968273	1.815321207	2.760049343
-0.780990303	0.328622818	2.857445955
0.069262594	-0.636187792	-0.866733551
1.470142126	1.740316868	0.920272768
-0.843274474	-0.367371023	-0.731803894
-2.930737495	-2.487665176	-2.451695919
-1.023846745	-1.923764467	-1.494764686
-0.740912795	-1.725825071	-1.40987587
0.783508062	1.80575633	0.870232105
0.553078413	2.815321207	-0.199308813
2.755763054	0.682259738	1.154328108
-0.110558406	-0.128584221	0.630766213
0.863678455	1.153679609	0.620712459
1.577057242	0.246160626	1.090197802
0.561115742	0.63982445	0.060754064
-1.097847342	1.278791666	0.060754064
0.669175506	0.770132482	-0.43063435
1.499715209	2.970340014	1.680009723
-0.573185384	-0.045442939	-0.369233757
-0.52134639	0.802553952	0.952694237
0.577057362	1.423401117	-0.164119422
-0.487793863	-0.045442939	0.25525707
0.528694272	-0.310787559	0.746243298
0.561115742	0.033166975	-0.329705417
-1.175849795	0.488618612	0.764621973
-1.345774889	-0.861480117	0.306331187
0.069262594	0.646984279	0.060754064
0.113656819	-0.551795602	-0.146841437
-0.360881776	0.207941294	0.415037513
-1.258312106	-0.689299107	0.736965537
0.837446928	1.977457285	0.708768666
0.102685571	0.98877281	0.415037513
0.857165217	0.802553952	1.483208895
-0.391578555	-0.689299107	-0.096215315
-0.123382434	-1.256339669	0.844545424
-0.422942698	1.337501049	-1.181606889
1.482890606	1.389652252	0.379704475
-0.189270318	-1.033947229	-0.757799089
-0.272525907	-0.178337216	-0.164119422
1.368470669	1.599797726	1.510689735
0.046542555	0.668252885	0.175086632
-0.886343241	0.292553604	0.306331187
-0.07275641	-1.033947229	-1.112894058
-0.663950861	0.381090164	0.21572873
1.193383932	1.310700893	0.827163339
-1.801454425	-0.203872278	-0.43063435
-0.407175392	0.994397342	-0.811238468
2.008841753	2.900164843	1.928446651
0.239187688	-0.19104825	-0.217230707
-0.110558406	0.796127737	0.090197816
2.326650381	1.668252707	1.595267415
-0.822212934	-0.243042842	-1.494764686
0.259087235	0.207941294	-0.757799089
-0.52134639	-0.801773787	0.630766213
0.298081309	-0.535493791	-0.272372305
1.612294436	1.193343878	0.79175806
1.716721058	0.937140048	1.548303962
-0.023846716	-0.744440675	-0.34933421
0.023458958	-0.310787559	-0.217230707
0.921011567	0.158697844	-0.63226819
-0.376148522	0.301655769	1.306331158
-0.953457475	-1.310787559	-0.516791105
0.124545127	0.188445151	0.293731183
-0.244236887	0.480625868	-0.40987584
0.857165217	0.310700893	-1.63226819
-1.175849795	-1.080489874	-0.096215315
-2.538419962	-3.203872442	-3.079727173
0.495527416	0.63982445	1.053298235
-1.645335197	-1.153246284	-1.681177855
0.135351866	0.877515972	1.090197802
-0.023846716	0.74366039	-0.235378027
-0.097847372	0.901662171	-0.096215315
-0.701918721	-1.178337216	-1.217230678
-1.149377584	-0.203872278	0.119052649
2.388934612	1.821662664	1.727627635
0.951905608	0.456378341	-0.451695949
2.696796417	2.330847263	0.764621973
0.592824578	0.632628977	1.168200254
0.069262594	0.389652252	0.161280841
-1.258312106	0.512334764	0.119052649
-0.301380724	0.668252885	1.229025483
0.495527416	1.368151188	0.43812111
-1.801454425	-1.033947229	-1.015596867
0.298081309	0.011140555	-1.451696038
0.219009727	1.260235786	0.268196106
-0.023846716	-0.782408535	-0.516791105
-0.721283972	-0.033947289	-0.63226819
0.124545127	0.398163736	-0.235378027
-0.07275641	-0.456638366	-0.516791105
-0.438884318	0.808951795	0.887105942
1.74874258	0	-0.164119422
0.400179535	0.065588415	-0.451695949
-0.780990303	-1.033947229	-0.235378027
-1.843274593	-0.966833055	-2.079727173
-2.345774889	0.431716263	0.483208954
-0.886343241	-0.353015751	-1.253756642
0.616157055	0.415037572	-1.681177855
0.124545127	0.415037572	-0.310340136
-0.286881179	-0.338801891	-0.451695949
-0.060372695	-0.367371023	-0.584962547
1.716721058	0.942969143	-0.164119422
0.239187688	0.16868192	-0.451695949
-0.360881776	1.934216499	1.068171501
0.046542555	0.954557121	0.25525707
0.426814646	-0.456638366	0.161280841
-0.097847372	-0.128584221	-0.516791105
-0.407175392	-0.535493791	-0.272372305
0.080489844	0.566201568	0.119052649
0.135351866	-0.01122725	-0.112894036
-0.136321485	0.464506209	0.69924587
1.063616037	-0.551795602	-0.681177914
-0.590887368	-0.519374132	0.306331187
-0.780990303	-0.216811329	0.569365621
-0.52134639	-0.203872278	-0.310340136
0.608421445	1.086804867	-0.608421445
-0.740912795	0.496567488	-0.539158881
-0.538419962	-0.601836205	-0.539158881
1.830813885	1.027691841	2.26497221
0.520473719	1.038621426	0.21572873
0.057947308	0.188445151	-0.112894036
3.381011009	0.55862838	-0.129767835
0.354664773	1.11805582	0.104697369
0.830813885	1.097297192	0.460841149
0.239187688	-0.988859475	-0.451695949
1.224080682	1.650550842	0.526930392
1.273833752	1.255559206	1.00773561
-0.189270318	-0.338801891	-0.272372305
2.127254248	0.107713848	0.075551048
-0.023846716	-0.689299107	-0.451695949
-1.930737376	0.022195727	0.045803647
0.188203692	1.389652252	1.03069675
-0.626956582	-0.338801891	-0.253756642
-0.487793863	2.415037394	2.455194712
1.516345859	-0.601836205	-1.83871913
-1.023846745	0.044055283	0.119052649
1	1.520154238	1.81398797
0.091630399	0.472588539	0.827163339
0.824150205	0.076235652	0.579782248
0.776621699	-0.283306837	-0.181606829
-1.504472613	-0.203872278	-1.40987587
-0.162552997	-0.763299704	-0.43063435
-1.048094392	0.913585365	0.318822145
0.461580008	0.198226154	-0.43063435
0.167294711	0.883590639	-0.047305755
1.354664803	2.019439936	0.526930392
-0.608809233	1.049468756	0.670294523
0.435584813	-0.44137162	-0.235378027
-0.035919547	0.274174929	-0.43063435
2.902152538	4.141057491	2.87446928
0.268934995	-0.636187792	-0.584962547
0.797183037	1.011140585	-0.181606829
0.691314459	1.143590927	0.379704475
0.7487427	0.588685691	-0.096215315
1.283581734	0.504472673	-0.272372305
0.790361762	0.227177501	0.494264126
0.435584813	-0.116409391	-0.43063435
0.734598517	-0.283306837	-0.217230707
-0.801454425	-0.165737197	-1.253756642
1.239187717	1.14864397	0.835880578
0.592824578	0.543361664	0.708768666
0.837446928	1.054862022	0.65066576
-0.376148522	0.883590639	0.075551048
-0.272525907	-0.10433656	-0.329705417
0.487115175	0.596103132	-0.235378027
-1.175849795	0.372477055	0.242200911
-0.17584981	-0.203872278	0.060754064
1.99407506	0.96031636	0
1.470142126	0.415037572	0.188761562
-0.035919547	1.535667181	0.25525707
-0.17584981	-0.744440675	0.015430026
1.705887198	1.16868186	0.59012419
-0.487793863	0.178597391	0.147341669
0.870162487	0.74366039	0.293731183
0.461580008	0.527931631	-0.310340136
1.017629862	0.439983904	-0.539158881
0.198545635	-0.045442939	-0.07972721
0.536868215	-0.456638366	-0.063425414
-1.286881208	-1.203872204	-1.217230678
-0.189270318	-0.744440675	0.21572873
0.654225111	-0.116409391	-0.811238468
1.229133844	0.118055791	-0.291231304
3.423511982	1.337501049	0.090197816
2.246682167	1.207941294	1.25525701
-0.740912795	-0.763299704	-0.757799089
-0.035919547	0.097297251	-0.217230707
-0.17584981	0.551015198	0.331205845
-0.162552997	-0.44137162	0.42662546
1.958005667	0.618129432	1.119052649
-0.316027492	-1.057030916	-0.473069578
3.123188496	1.112894058	1.168200254
-0.538419962	-0.165737197	0.060754064
1.487115145	1.306185484	0.119052649
-0.162552997	0.632628977	-0.07972721
1.573088408	1.107713938	-0.129767835
0.92724359	1.260235786	0.65066576
0	2.089435101	1.25525701
-0.455003977	0.319689691	0.060754064
1.113656759	0.646984279	0.548304021
0.837446928	-0.243042842	-0.43063435
0.713118792	-0.045442939	-0.063425414
-0.52134639	-2.011227131	-1.40987587
2.411337137	0.264897168	0.161280841
-0.801454425	-0.551795602	2.934546947
-0.573185384	-1.338801861	-0.731803894
-0.740912795	-0.01122725	0.379704475
1.278715968	3.261402607	2.824975967
0.536868215	0.977457464	0.202308238
-0.538419962	0.188445151	-0.181606829
1.738147736	0.076235652	-0.494764656
-0.721283972	1.488618612	0.670294523
-0.822212934	-0.396517336	-0.757799089
-0.504472613	-0.966833055	-1.047305822
-1.316027522	-1.966833115	-1.83871913
-0.760812283	-2.689299107	-2.731803894
1.452966809	1.398163795	0.090197816
0.994075179	0.821662724	0.516123652
0.452966899	-0.411314338	-0.272372305
1.213920832	1.381090164	1.300044894
-0.202816993	-0.707446456	-0.681177914
-1.471305728	0.178597391	0.895469427
-0.438884318	-1.229867458	-2.451695919
0.691314459	1.128324032	-0.43063435
-1.123382449	0.439983904	0.494264126
-0.843274474	-0.535493791	-0.984570026
0.080489844	2.215184927	1.235628247
-0.345774889	-0.568283677	0.090197816
-1.438884377	-0.080489844	0.59012419
-0.023846716	0.355094969	0.968635857
0.167294711	-0.045442939	0.494264126
-1.258312106	-0.367371023	-0.291231304
1.156725407	1.14864397	1.548303962
-0.189270318	-0.653675199	0.075551048
0.495527416	0.66119808	-0.43063435
0.850622296	1.341919661	0.104697369
0.964080453	-0.456638366	1.023083568
-1.538419962	-0.966833055	-1.112894058
-0.590887368	-0.296981752	0.708768666
0.631505013	0.207941294	0.630766213
-0.301380724	0.044055283	0.449525863
0.426814646	0.796127737	0.318822145
-1.097847342	0.246160626	-0.494764656
-1.721284032	-0.128584221	1.287389636
-0.721283972	0.573735237	0.318822145
1.188203692	0.118055791	-0.235378027
1.368470669	1.092060566	-0.164119422
-0.376148522	0.398163736	-0.7842713
2.377601624	1.29711175	-0.681177914
2.553078413	1.460448027	0.43812111
0.776621699	0.789672673	0.242200911
-0.01187408	-0.636187792	-0.129767835
-1.023846745	-0.861480117	-0.235378027
-1.230297685	-1.338801861	-1.047305822
1.650463104	0.217591465	2.905856133
-0.097847372	1.086804867	0.090197816
0.249171764	1.022195816	0.516123652
0.113656819	0.054862022	-0.253756642
-0.645335197	-0.283306837	-1.451696038
0.113656819	-0.178337216	-0.07972721
1.302882314	0.865289629	1.43812108
0.409112662	-0.19104825	-0.895302653
0.057947308	0.301655769	-0.164119422
-1.407175422	-0.381870568	-1.63226819
0.698619246	1.72009182	0.175086632
0.268934995	1.59239912	-0.608421445
0.113656819	0.776675403	-0.096215315
-0.330824494	0.14864409	-1.681177855
-0.110558406	1.163698435	0.640750289
2.236680746	1.337501049	1.675160289
-0.455003977	0.625397444	0.090197816
-0.136321485	0.472588539	-0.56187892
-1	-0.584962428	-1.146841407
-0.097847372	-0.324726731	-0.63226819
0.249171764	0.871415794	0.569365621
-0.345774889	0.763559878	1.181940317
-1.438884377	-0.966833055	-1.539158821
-0.023846716	2.494584322	2.800691366
-1	-0.966833055	1.391578555
-0.149377629	0.118055791	0.268196106
0.683972478	0.756957114	0.460841149
-1	0.776675403	-0.217230707
-0.760812283	-0.487665236	0.415037513
0.239187688	1.183529615	1.175086617
2.705887318	1.818495512	0.391578555
